id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
g2WmUxhp8-jBJKXLJjDgPA,ramen-stop-new-brunswick,Ramen Stop,https://s3-media3.fl.yelpcdn.com/bphoto/o_sxFncbk-x3tqUogeXZsQ/o.jpg,False,https://www.yelp.com/biz/ramen-stop-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,16,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,"{'latitude': 40.500028, 'longitude': -74.454923}","['pickup', 'delivery']",$$,"{'address1': '176 Easton Ave', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['176 Easton Ave', 'New Brunswick, NJ 08901']}",+17322758004,(732) 275-8004,1743.2979915937237
LRkN1iHgyqmEYcO32JePkg,milltown-ice-cream-depot-milltown,Milltown Ice Cream Depot,https://s3-media1.fl.yelpcdn.com/bphoto/WrSWINWGsvg5knvvtDECoQ/o.jpg,False,https://www.yelp.com/biz/milltown-ice-cream-depot-milltown?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,93,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,"{'latitude': 40.450348, 'longitude': -74.4357156}",[],$,"{'address1': '32 S Main St', 'address2': '', 'address3': '', 'city': 'Milltown', 'zip_code': '08850', 'country': 'US', 'state': 'NJ', 'display_address': ['32 S Main St', 'Milltown, NJ 08850']}",+17325451177,(732) 545-1177,4261.5194127711275
Npy1UJ_J7Cic50hOnOPk0w,sichuan-spring-highland-park,Sichuan Spring,https://s3-media4.fl.yelpcdn.com/bphoto/0yhURp4fPf_lpboPSuhIog/o.jpg,False,https://www.yelp.com/biz/sichuan-spring-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,78,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.5054205, 'longitude': -74.4164756}","['pickup', 'delivery']",$$,"{'address1': '1167 Raritan Ave', 'address2': '', 'address3': '', 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['1167 Raritan Ave', 'Highland Park, NJ 08904']}",+17325729510,(732) 572-9510,2805.994223128826
X8gxn-tdX62v5pq91qfI_w,boom-boom-chicken-edison,Boom Boom Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/aRC8a56PTG1oH6ymCNz-4w/o.jpg,False,https://www.yelp.com/biz/boom-boom-chicken-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,213,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.5,"{'latitude': 40.5131438206072, 'longitude': -74.4082221016288}",['pickup'],$$,"{'address1': '1751 State Rt 27', 'address2': '', 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['1751 State Rt 27', 'Edison, NJ 08817']}",+17322487885,(732) 248-7885,3897.5386672880113
Z2fwJx45rwl9iFB4x8OpWg,bites-and-bowls-milltown,Bites & Bowls,https://s3-media1.fl.yelpcdn.com/bphoto/_P7oecyVYUrJkXwAjMJGVA/o.jpg,False,https://www.yelp.com/biz/bites-and-bowls-milltown?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,60,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'indpak', 'title': 'Indian'}, {'alias': 'thai', 'title': 'Thai'}]",4.5,"{'latitude': 40.45023, 'longitude': -74.43594}","['pickup', 'delivery']",$,"{'address1': '28 S Main St', 'address2': None, 'address3': '', 'city': 'Milltown', 'zip_code': '08850', 'country': 'US', 'state': 'NJ', 'display_address': ['28 S Main St', 'Milltown, NJ 08850']}",+17323398028,(732) 339-8028,4262.3485433976375
aFhQeJQIrR1imAhjUMAccw,judys-kitchen-new-brunswick,Judy's kitchen,https://s3-media4.fl.yelpcdn.com/bphoto/kmTobxvyMPdYCQZ-jU1hkw/o.jpg,False,https://www.yelp.com/biz/judys-kitchen-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,25,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.4979628408067, 'longitude': -74.451482825053}","['pickup', 'delivery']",$,"{'address1': '153 Hamilton St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['153 Hamilton St', 'New Brunswick, NJ 08901']}",+18482099851,(848) 209-9851,1381.22271450005
dZ--Dvl0U0RYklR8b-W38Q,topgolf-edison,Topgolf,https://s3-media3.fl.yelpcdn.com/bphoto/fR7QKR7BxkHwmLAqTA47qA/o.jpg,False,https://www.yelp.com/biz/topgolf-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,618,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'golf', 'title': 'Golf'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.5,"{'latitude': 40.51836, 'longitude': -74.36831}",[],$$,"{'address1': '1013 US Rt 1', 'address2': None, 'address3': None, 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['1013 US Rt 1', 'Edison, NJ 08817']}",+17323744097,(732) 374-4097,7044.51296880933
OpISzaaRuRsQHuM0bFQRNw,johnson-park-piscataway,Johnson Park,https://s3-media2.fl.yelpcdn.com/bphoto/fbB6nPUTwNK_Ds-k9qyPwg/o.jpg,False,https://www.yelp.com/biz/johnson-park-piscataway?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,35,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,"{'latitude': 40.5065107881599, 'longitude': -74.4436732824007}",[],,"{'address1': 'River Rd And Rose Dr', 'address2': '', 'address3': '', 'city': 'Piscataway', 'zip_code': '08855', 'country': 'US', 'state': 'NJ', 'display_address': ['River Rd And Rose Dr', 'Piscataway, NJ 08855']}",,,2019.721226967785
Y0CKPgAaeMGLPOnAl3I8cQ,k-pot-korean-bbq-and-hot-pot-east-brunswick-2,K-Pot Korean BBQ & Hot Pot,https://s3-media2.fl.yelpcdn.com/bphoto/rfrAdNlnlXmAZ7I30x_DwA/o.jpg,False,https://www.yelp.com/biz/k-pot-korean-bbq-and-hot-pot-east-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,338,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'hotpot', 'title': 'Hot Pot'}, {'alias': 'bbq', 'title': 'Barbeque'}]",3.5,"{'latitude': 40.4557481, 'longitude': -74.4003038}",[],$$,"{'address1': '300 State Rte 18', 'address2': 'Ste 4', 'address3': None, 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['300 State Rte 18', 'Ste 4', 'East Brunswick, NJ 08816']}",+17322102704,(732) 210-2704,5156.451856306156
9MbRl17JnsNY1pzptBiJqQ,tatas-pizza-new-brunswick,Tata's Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/o9S3dImlYdN87FkEXIX_ag/o.jpg,False,https://www.yelp.com/biz/tatas-pizza-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,50,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.496946, 'longitude': -74.454094}","['pickup', 'delivery']",$,"{'address1': '208 Hamilton St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['208 Hamilton St', 'New Brunswick, NJ 08901']}",+17328466232,(732) 846-6232,1457.2614684174089
V406kWdv4-G-YBIEwc3i5g,golden-lion-inn-milltown,Golden Lion Inn,https://s3-media3.fl.yelpcdn.com/bphoto/Zeo0nYHjnpf826uAYhNPYQ/o.jpg,False,https://www.yelp.com/biz/golden-lion-inn-milltown?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,76,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 40.45094, 'longitude': -74.43569}",[],$,"{'address1': '23 S Main St', 'address2': '', 'address3': '', 'city': 'Milltown', 'zip_code': '08850', 'country': 'US', 'state': 'NJ', 'display_address': ['23 S Main St', 'Milltown, NJ 08850']}",+17325455111,(732) 545-5111,4210.787241227076
7FWnV0hbwTkvEXJBJRq05g,hamilton-bbq-somerset,Hamilton BBQ,https://s3-media3.fl.yelpcdn.com/bphoto/yTUCP4v_aqhbMrpmmcwbbQ/o.jpg,False,https://www.yelp.com/biz/hamilton-bbq-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,92,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'iberian', 'title': 'Iberian'}]",4.0,"{'latitude': 40.48907, 'longitude': -74.4796999}",[],$$,"{'address1': '841 Hamilton St', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['841 Hamilton St', 'Somerset, NJ 08873']}",+17322479600,(732) 247-9600,3276.553944679324
kzt8FOzJM1qQhi-SAsBvXA,firangi-edison,Firangi,https://s3-media2.fl.yelpcdn.com/bphoto/IcU1CDn02GEtCred71muHQ/o.jpg,False,https://www.yelp.com/biz/firangi-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,51,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'kebab', 'title': 'Kebab'}]",4.5,"{'latitude': 40.5127335, 'longitude': -74.4055644}","['pickup', 'delivery']",$$,"{'address1': '1 Schuyler Dr', 'address2': None, 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['1 Schuyler Dr', 'Edison, NJ 08817']}",+17327779300,(732) 777-9300,4045.8047159926755
V0n5YNVQ-Yw_vVwILn46XA,dunhuang-edison,Dunhuang,https://s3-media3.fl.yelpcdn.com/bphoto/yQFij8n0Nzsw9d6hAzTBLg/o.jpg,False,https://www.yelp.com/biz/dunhuang-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,121,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,"{'latitude': 40.5118489, 'longitude': -74.4074714}",[],$$,"{'address1': '1717 NJ-27', 'address2': '', 'address3': None, 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['1717 NJ-27', 'Edison, NJ 08817']}",+17325728800,(732) 572-8800,4002.309695524528
k-JtG7fWdZMb13q-z33qnw,the-cook-and-the-carpenter-bakeshop-highland-park,The Cook & The Carpenter Bakeshop,https://s3-media3.fl.yelpcdn.com/bphoto/NcoWfCjEVmKX1DTnNY8ryw/o.jpg,False,https://www.yelp.com/biz/the-cook-and-the-carpenter-bakeshop-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,14,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cakeshop', 'title': 'Patisserie/Cake Shop'}]",5.0,"{'latitude': 40.49829, 'longitude': -74.42955}",[],,"{'address1': '208 Raritan Ave', 'address2': None, 'address3': '', 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['208 Raritan Ave', 'Highland Park, NJ 08904']}",+17323544222,(732) 354-4222,1464.1456539844849
87A0DoTq-WNDZbUa64K2jg,arthurs-steakhouse-and-pub-north-brunswick,Arthur's Steakhouse & Pub,https://s3-media3.fl.yelpcdn.com/bphoto/-zQssYaM0xFcagpk7aV4Jw/o.jpg,False,https://www.yelp.com/biz/arthurs-steakhouse-and-pub-north-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,226,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'pubs', 'title': 'Pubs'}]",3.0,"{'latitude': 40.4685722866206, 'longitude': -74.4518828696064}",['delivery'],$$,"{'address1': '644 Georges Rd', 'address2': '', 'address3': '', 'city': 'North Brunswick', 'zip_code': '08902', 'country': 'US', 'state': 'NJ', 'display_address': ['644 Georges Rd', 'North Brunswick, NJ 08902']}",+17328281117,(732) 828-1117,2397.2610631795324
XKyQ7Fx2eplX3coCqC7MZQ,fish-world-new-brunswick,Fish World,https://s3-media2.fl.yelpcdn.com/bphoto/dLbKAsfZ2F2vkShUssbROw/o.jpg,False,https://www.yelp.com/biz/fish-world-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,9,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.4923896789551, 'longitude': -74.4526748657227}",[],$,"{'address1': '142 French St', 'address2': None, 'address3': None, 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['142 French St', 'New Brunswick, NJ 08901']}",+17322279600,(732) 227-9600,1082.9735498368577
_qAXzcXZohR0kODMg21XpA,hoysala-somerset,Hoysala,https://s3-media1.fl.yelpcdn.com/bphoto/q-DuaaokHaulwzvYf2c8pw/o.jpg,False,https://www.yelp.com/biz/hoysala-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,193,"[{'alias': 'indpak', 'title': 'Indian'}]",4.0,"{'latitude': 40.513778, 'longitude': -74.489214}","['pickup', 'delivery']",$$,"{'address1': '2 John F Kennedy Blvd', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['2 John F Kennedy Blvd', 'Somerset, NJ 08873']}",+17322474300,(732) 247-4300,4956.937335390586
CClOqV4O-FFKZOq8w3Rr-g,chipotle-mexican-grill-new-brunswick,Chipotle Mexican Grill,https://s3-media3.fl.yelpcdn.com/bphoto/mOdTnclhNq_lTrUpPqruFg/o.jpg,False,https://www.yelp.com/biz/chipotle-mexican-grill-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,69,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 40.4960801286648, 'longitude': -74.4438951153269}",['delivery'],$,"{'address1': '387 George St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['387 George St', 'New Brunswick, NJ 08901']}",+17329931601,(732) 993-1601,882.4944596549503
0kqHNtoejbii8CdMlbJKHw,hatch-44-cafe-metuchen,Hatch 44 Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/VWbtpLgEmHcw9feRFNC1kw/o.jpg,False,https://www.yelp.com/biz/hatch-44-cafe-metuchen?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,290,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.54387, 'longitude': -74.36952}",[],$$,"{'address1': '140 Durham Ave', 'address2': '', 'address3': None, 'city': 'Metuchen', 'zip_code': '08840', 'country': 'US', 'state': 'NJ', 'display_address': ['140 Durham Ave', 'Metuchen, NJ 08840']}",+17326627200,(732) 662-7200,8614.269950803036
-YwPhIt7TrM93DFeMdgFoA,las-marias-new-brunswick-2,Las Marias,https://s3-media4.fl.yelpcdn.com/bphoto/T2umK4ie9WgIo9BHZ2xBFg/o.jpg,False,https://www.yelp.com/biz/las-marias-new-brunswick-2?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,11,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.47734, 'longitude': -74.46129}",['delivery'],,"{'address1': '515 Livingston Ave', 'address2': '', 'address3': None, 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['515 Livingston Ave', 'New Brunswick, NJ 08901']}",+17323398080,(732) 339-8080,2118.2937853036087
6LJ8bQUfEE3FWW0-u_b2Gw,kings-pizzeria-and-italian-restaurant-somerset,King's Pizzeria & Italian Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/hwv__J23I409cTEjEKgcfw/o.jpg,False,https://www.yelp.com/biz/kings-pizzeria-and-italian-restaurant-somerset?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,80,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.4752307, 'longitude': -74.4897606}","['pickup', 'delivery']",$,"{'address1': '84 Veronica Ave', 'address2': '', 'address3': '', 'city': 'Somerset', 'zip_code': '08873', 'country': 'US', 'state': 'NJ', 'display_address': ['84 Veronica Ave', 'Somerset, NJ 08873']}",+17328283388,(732) 828-3388,4382.1638724586255
XW28nVVKs67876YB3vOmoA,kybele-cafe-highland-park,Kybele Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/Ba4Pcac_2McCjnk_C86Dbg/o.jpg,False,https://www.yelp.com/biz/kybele-cafe-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,13,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 40.49976, 'longitude': -74.42705}",[],,"{'address1': '323 Raritan Ave', 'address2': '', 'address3': None, 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['323 Raritan Ave', 'Highland Park, NJ 08904']}",+17324472645,(732) 447-2645,1715.2931146339483
v2uFctO6sKzd9FY3M7tG9Q,panchos-mexican-grill-south-bound-brook,Pancho's Mexican Grill,https://s3-media1.fl.yelpcdn.com/bphoto/znjT3VRt-w6yjTum6cZ8-A/o.jpg,False,https://www.yelp.com/biz/panchos-mexican-grill-south-bound-brook?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,146,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,"{'latitude': 40.5539459742731, 'longitude': -74.5247575633377}",['delivery'],$$,"{'address1': '83 Main St', 'address2': '', 'address3': '', 'city': 'South Bound Brook', 'zip_code': '08880', 'country': 'US', 'state': 'NJ', 'display_address': ['83 Main St', 'South Bound Brook, NJ 08880']}",+17325370152,(732) 537-0152,10158.26477314731
RmZOHR30MZtcSPx1NSE33w,kellys-korner-new-brunswick,Kelly's Korner,https://s3-media1.fl.yelpcdn.com/bphoto/0HKcmZB3O-AXjTCxS6lrjQ/o.jpg,False,https://www.yelp.com/biz/kellys-korner-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,23,"[{'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.50105, 'longitude': -74.45509}",[],$,"{'address1': '75 Morrell St', 'address2': '', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['75 Morrell St', 'New Brunswick, NJ 08901']}",+17322475031,(732) 247-5031,1829.431920040701
7c19FuD088ftSLqznCOf0g,n-thai-palace-east-brunswick,N Thai Palace,https://s3-media1.fl.yelpcdn.com/bphoto/oDVj55d-yJ_khh30Yqf6-A/o.jpg,False,https://www.yelp.com/biz/n-thai-palace-east-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,512,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'halal', 'title': 'Halal'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",3.5,"{'latitude': 40.4175867497441, 'longitude': -74.370433359796}","['pickup', 'delivery']",$$,"{'address1': '1020 Rt 18', 'address2': '', 'address3': '', 'city': 'East Brunswick', 'zip_code': '08816', 'country': 'US', 'state': 'NJ', 'display_address': ['1020 Rt 18', 'East Brunswick, NJ 08816']}",+17322571172,(732) 257-1172,9885.38376821807
V1GTsG52B9XHmqtgOg7EnQ,mozzarella-cucina-italiana-new-brunswick,Mozzarella Cucina Italiana,https://s3-media4.fl.yelpcdn.com/bphoto/_kk-DcRtRDF7LHW5oVc1dQ/o.jpg,False,https://www.yelp.com/biz/mozzarella-cucina-italiana-new-brunswick?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,23,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.4903464, 'longitude': -74.4557558}","['pickup', 'delivery']",$,"{'address1': '40 Jersey Ave', 'address2': 'Ste B', 'address3': '', 'city': 'New Brunswick', 'zip_code': '08901', 'country': 'US', 'state': 'NJ', 'display_address': ['40 Jersey Ave', 'Ste B', 'New Brunswick, NJ 08901']}",+17326401786,(732) 640-1786,1268.9242081502753
QXQ-Gw5IxpY9bP-0kNSPyQ,quaker-steak-and-lube-edison,Quaker Steak & Lube,https://s3-media2.fl.yelpcdn.com/bphoto/6JHF61CDN54PJSlpENtf0Q/o.jpg,False,https://www.yelp.com/biz/quaker-steak-and-lube-edison?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,286,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.5060149271805, 'longitude': -74.3963107618947}",['delivery'],$$,"{'address1': '561 US Rte 1', 'address2': None, 'address3': '', 'city': 'Edison', 'zip_code': '08817', 'country': 'US', 'state': 'NJ', 'display_address': ['561 US Rte 1', 'Edison, NJ 08817']}",+17327779464,(732) 777-9464,4249.628868915426
ZlZl-nunz5sHVlhIuTENww,donaldson-park-highland-park,Donaldson Park,https://s3-media2.fl.yelpcdn.com/bphoto/-knV7U4j86fcccIJhKs_XA/o.jpg,False,https://www.yelp.com/biz/donaldson-park-highland-park?adjust_creative=q5lmK9zVOh6EcW2HNIUbhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=q5lmK9zVOh6EcW2HNIUbhA,22,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}, {'alias': 'dog_parks', 'title': 'Dog Parks'}, {'alias': 'lakes', 'title': 'Lakes'}]",4.0,"{'latitude': 40.4902020605001, 'longitude': -74.4256544485688}",[],,"{'address1': 'S 2nd Ave', 'address2': '', 'address3': None, 'city': 'Highland Park', 'zip_code': '08904', 'country': 'US', 'state': 'NJ', 'display_address': ['S 2nd Ave', 'Highland Park, NJ 08904']}",+17327453900,(732) 745-3900,1308.3485365396878
